match_id,date,start_datetime_utc,discipline,tournament_id,tournament,tier,round,is_qualification,host_location,team1,team2,team1_player1_id,team1_player1,team1_player1_country,team1_player2_id,team1_player2,team1_player2_country,team2_player1_id,team2_player1,team2_player1_country,team2_player2_id,team2_player2,team2_player2_country,winner,winner_team,number_of_games,game1_team1,game1_team2,game2_team1,game2_team2,game3_team1,game3_team2,score,source_endpoint
1228631,2021-01-13,2021-01-13T00:00:00+00:00,MS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",LIEW Daren,Anders ANTONSEN,52864,LIEW Daren,MAS,,,,91554,Anders ANTONSEN,DEN,,,,1,LIEW Daren,2,21,12,21.0,18.0,,,21-12 21-18,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228634,2021-01-13,2021-01-13T00:00:00+00:00,MS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Brice LEVERDEZ,WANG Tzu Wei,52968,Brice LEVERDEZ,FRA,,,,87375,WANG Tzu Wei,TPE,,,,2,WANG Tzu Wei,3,12,21,21.0,14.0,16.0,21.0,12-21 21-14 16-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228636,2021-01-13,2021-01-13T00:00:00+00:00,MS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Sameer VERMA,Shesar Hiren RHUSTAVITO,77003,Sameer VERMA,IND,,,,81887,Shesar Hiren RHUSTAVITO,INA,,,,2,Shesar Hiren RHUSTAVITO,2,15,21,17.0,21.0,,,15-21 17-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228640,2021-01-13,2021-01-13T00:00:00+00:00,MS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Mark CALJOUW,NG Ka Long Angus,76973,Mark CALJOUW,NED,,,,45171,NG Ka Long Angus,HKG,,,,2,NG Ka Long Angus,2,15,21,15.0,21.0,,,15-21 15-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228647,2021-01-13,2021-01-13T00:00:00+00:00,MS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Tanongsak SAENSOMBOONSUK,CHOU Tien Chen,54513,Tanongsak SAENSOMBOONSUK,THA,,,,34810,CHOU Tien Chen,TPE,,,,2,CHOU Tien Chen,3,21,16,10.0,21.0,14.0,21.0,21-16 10-21 14-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228650,2021-01-13,2021-01-13T00:00:00+00:00,MS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",KIDAMBI Srikanth,Sourabh VERMA,93627,KIDAMBI Srikanth,IND,,,,25925,Sourabh VERMA,IND,,,,1,KIDAMBI Srikanth,2,21,12,21.0,11.0,,,21-12 21-11,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228715,2021-01-13,2021-01-13T00:00:00+00:00,WD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Anastasiia AKCHURINA / Olga MOROZOVA,Vivian HOO / YAP Cheng Wen,33989,Anastasiia AKCHURINA,RUS,85822.0,Olga MOROZOVA,RUS,54149,Vivian HOO,MAS,95841.0,YAP Cheng Wen,MAS,2,Vivian HOO / YAP Cheng Wen,2,10,21,11.0,21.0,,,10-21 11-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228721,2021-01-13,2021-01-13T00:00:00+00:00,WD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Rachel HONDERICH / Kristen TSAI,Greysia POLII / Apriyani RAHAYU,95664,Rachel HONDERICH,CAN,72164.0,Kristen TSAI,CAN,14729,Greysia POLII,INA,81462.0,Apriyani RAHAYU,INA,2,Greysia POLII / Apriyani RAHAYU,2,12,21,11.0,21.0,,,12-21 11-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228724,2021-01-13,2021-01-13T00:00:00+00:00,WD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Vimala HERIAU / Margot LAMBERT,CHOW Mei Kuan / LEE Meng Yean,90317,Vimala HERIAU,FRA,99891.0,Margot LAMBERT,FRA,12411,CHOW Mei Kuan,MAS,93215.0,LEE Meng Yean,MAS,2,CHOW Mei Kuan / LEE Meng Yean,2,15,21,18.0,21.0,,,15-21 18-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228727,2021-01-13,2021-01-13T00:00:00+00:00,WD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Amalie MAGELUND / Freja RAVN,LEE So Hee / SHIN Seung Chan,95643,Amalie MAGELUND,DEN,88933.0,Freja RAVN,DEN,91292,LEE So Hee,KOR,87473.0,SHIN Seung Chan,KOR,2,LEE So Hee / SHIN Seung Chan,2,10,21,17.0,21.0,,,10-21 17-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228732,2021-01-13,2021-01-13T00:00:00+00:00,WD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",TAN Pearly / THINAAH Muralitharan,Benyapa AIMSAARD / Nuntakarn AIMSAARD,85551,TAN Pearly,MAS,68628.0,THINAAH Muralitharan,MAS,80871,Benyapa AIMSAARD,THA,79198.0,Nuntakarn AIMSAARD,THA,1,TAN Pearly / THINAAH Muralitharan,2,21,19,21.0,17.0,,,21-19 21-17,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228738,2021-01-13,2021-01-13T00:00:00+00:00,WD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Puttita SUPAJIRAKUL / Sapsiree TAERATTANACHAI,Setyana MAPASA / Gronya SOMERVILLE,68441,Puttita SUPAJIRAKUL,THA,67158.0,Sapsiree TAERATTANACHAI,THA,77441,Setyana MAPASA,AUS,58488.0,Gronya SOMERVILLE,AUS,1,Puttita SUPAJIRAKUL / Sapsiree TAERATTANACHAI,2,21,11,21.0,9.0,,,21-11 21-9,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228741,2021-01-13,2021-01-13T00:00:00+00:00,WD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Catherine CHOI / Josephine WU,CHANG Ye Na / Hye Rin KIM,57791,Catherine CHOI,CAN,86226.0,Josephine WU,CAN,54361,CHANG Ye Na,KOR,57824.0,Hye Rin KIM,KOR,2,CHANG Ye Na / Hye Rin KIM,2,8,21,13.0,21.0,,,8-21 13-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228654,2021-01-13,2021-01-13T00:00:00+00:00,WS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",QI Xuefei,Carolina MARIN,77256,QI Xuefei,FRA,,,,18228,Carolina MARIN,ESP,,,,2,Carolina MARIN,2,10,21,12.0,21.0,,,10-21 12-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228656,2021-01-13,2021-01-13T00:00:00+00:00,WS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Yvonne LI,Hadia HOSNY,91106,Yvonne LI,GER,,,,52901,Hadia HOSNY,EGY,,,,1,Yvonne LI,2,21,7,21.0,9.0,,,21-7 21-9,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228666,2021-01-13,2021-01-13T00:00:00+00:00,WS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Supanida KATETHONG,Ruselli HARTAWAN,91422,Supanida KATETHONG,THA,,,,81986,Ruselli HARTAWAN,INA,,,,1,Supanida KATETHONG,2,21,14,21.0,16.0,,,21-14 21-16,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228668,2021-01-13,2021-01-13T00:00:00+00:00,WS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",YEO Jia Min,Ratchanok INTANON,83822,YEO Jia Min,SGP,,,,35642,Ratchanok INTANON,THA,,,,2,Ratchanok INTANON,2,15,21,15.0,21.0,,,15-21 15-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228675,2021-01-13,2021-01-13T00:00:00+00:00,WS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Soniia CHEAH,AN Se Young,18143,Soniia CHEAH,MAS,,,,87442,AN Se Young,KOR,,,,2,AN Se Young,2,15,21,12.0,21.0,,,15-21 12-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228677,2021-01-13,2021-01-13T00:00:00+00:00,WS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Evgeniya KOSETSKAYA,Natchananpon ROONGPIBOONSOPIT,92400,Evgeniya KOSETSKAYA,RUS,,,,78056,Natchananpon ROONGPIBOONSOPIT,THA,,,,1,Evgeniya KOSETSKAYA,2,21,12,21.0,9.0,,,21-12 21-9,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228679,2021-01-13,2021-01-13T00:00:00+00:00,WS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",KISONA Selvaduray,Saina NEHWAL,92014,KISONA Selvaduray,MAS,,,,52748,Saina NEHWAL,IND,,,,2,Saina NEHWAL,2,15,21,15.0,21.0,,,15-21 15-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228680,2021-01-13,2021-01-13T00:00:00+00:00,WS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Neslihan ARIN,Pornpawee CHOCHUWONG,87885,Neslihan ARIN,TUR,,,,84062,Pornpawee CHOCHUWONG,THA,,,,2,Pornpawee CHOCHUWONG,2,20,22,13.0,21.0,,,20-22 13-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228747,2021-01-13,2021-01-13T00:00:00+00:00,XD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Thom GICQUEL / Delphine DELRUE,Mikkel MIKKELSEN / Rikke SØBY,68544,Thom GICQUEL,FRA,70762.0,Delphine DELRUE,FRA,76031,Mikkel MIKKELSEN,DEN,58111.0,Rikke SØBY,DEN,1,Thom GICQUEL / Delphine DELRUE,2,21,15,21.0,10.0,,,21-15 21-10,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228750,2021-01-13,2021-01-13T00:00:00+00:00,XD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Jones Ralfy JANSEN / Kilasu OSTERMEYER,Marcus ELLIS / Lauren SMITH,88726,Jones Ralfy JANSEN,GER,74944.0,Kilasu OSTERMEYER,GER,71349,Marcus ELLIS,ENG,80918.0,Lauren SMITH,ENG,2,Marcus ELLIS / Lauren SMITH,2,13,21,13.0,21.0,,,13-21 13-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228756,2021-01-13,2021-01-13T00:00:00+00:00,XD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Joshua HURLBURT-YU / Josephine WU,Mark LAMSFUSS / Isabel LOHAU,69194,Joshua HURLBURT-YU,CAN,86226.0,Josephine WU,CAN,68045,Mark LAMSFUSS,GER,98052.0,Isabel LOHAU,GER,2,Mark LAMSFUSS / Isabel LOHAU,2,12,21,13.0,21.0,,,12-21 13-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228759,2021-01-13,2021-01-13T00:00:00+00:00,XD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",TAN Kian Meng / LAI Pei Jing,Daniel HESS / Linda EFLER,67654,TAN Kian Meng,MAS,47007.0,LAI Pei Jing,MAS,63389,Daniel HESS,GER,83942.0,Linda EFLER,GER,1,TAN Kian Meng / LAI Pei Jing,2,21,14,21.0,14.0,,,21-14 21-14,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228762,2021-01-13,2021-01-13T00:00:00+00:00,XD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Supak JOMKOH / Supissara PAEWSAMPRAN,Rinov RIVALDY / Pitha Haningtyas MENTARI,73936,Supak JOMKOH,THA,74980.0,Supissara PAEWSAMPRAN,THA,88451,Rinov RIVALDY,INA,59465.0,Pitha Haningtyas MENTARI,INA,1,Supak JOMKOH / Supissara PAEWSAMPRAN,3,21,18,11.0,21.0,21.0,19.0,21-18 11-21 21-19,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228771,2021-01-13,2021-01-13T00:00:00+00:00,XD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Mathias CHRISTIANSEN / Alexandra BØJE,Nipitphon PHUANGPHUAPET / Chasinee KOREPAP,99521,Mathias CHRISTIANSEN,DEN,88779.0,Alexandra BØJE,DEN,30342,Nipitphon PHUANGPHUAPET,THA,71801.0,Chasinee KOREPAP,THA,1,Mathias CHRISTIANSEN / Alexandra BØJE,2,21,14,21.0,12.0,,,21-14 21-12,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228774,2021-01-13,2021-01-13T00:00:00+00:00,XD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",Niclas NOHR / Amalie MAGELUND,Praveen JORDAN / Melati Daeva OKTAVIANTI,64188,Niclas NOHR,DEN,95643.0,Amalie MAGELUND,DEN,89916,Praveen JORDAN,INA,82061.0,Melati Daeva OKTAVIANTI,INA,2,Praveen JORDAN / Melati Daeva OKTAVIANTI,2,17,21,16.0,21.0,,,17-21 16-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228776,2021-01-13,2021-01-13T00:00:00+00:00,XD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R32,False,"Bangkok, Thailand",REDDY B. Sumeeth / REDDY Sikki,TANG Chun Man / TSE Ying Suet,24172,REDDY B. Sumeeth,IND,17515.0,REDDY Sikki,IND,77689,TANG Chun Man,HKG,61435.0,TSE Ying Suet,HKG,2,TANG Chun Man / TSE Ying Suet,2,20,22,17.0,21.0,,,20-22 17-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228684,2021-01-14,2021-01-14T00:00:00+00:00,MD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",Supak JOMKOH / Kittinupong KEDREN,LEE Yang / WANG Chi-Lin,73936,Supak JOMKOH,THA,73633.0,Kittinupong KEDREN,THA,69448,LEE Yang,TPE,96514.0,WANG Chi-Lin,TPE,2,LEE Yang / WANG Chi-Lin,2,14,21,18.0,21.0,,,14-21 18-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228690,2021-01-14,2021-01-14T00:00:00+00:00,MD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",GOH V Shem / TAN Wee Kiong,Ben LANE / Sean VENDY,54805,GOH V Shem,MAS,52071.0,TAN Wee Kiong,MAS,76278,Ben LANE,ENG,72478.0,Sean VENDY,ENG,1,GOH V Shem / TAN Wee Kiong,2,21,11,21.0,19.0,,,21-11 21-19,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228697,2021-01-14,2021-01-14T00:00:00+00:00,MD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",Satwiksairaj RANKIREDDY / Chirag SHETTY,Mohammad AHSAN / Hendra SETIAWAN,72435,Satwiksairaj RANKIREDDY,IND,70500.0,Chirag SHETTY,IND,52749,Mohammad AHSAN,INA,51074.0,Hendra SETIAWAN,INA,2,Mohammad AHSAN / Hendra SETIAWAN,2,19,21,17.0,21.0,,,19-21 17-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228702,2021-01-14,2021-01-14T00:00:00+00:00,MD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",Daniel HESS / Jones Ralfy JANSEN,Marcus ELLIS / Chris LANGRIDGE,63389,Daniel HESS,GER,88726.0,Jones Ralfy JANSEN,GER,71349,Marcus ELLIS,ENG,51624.0,Chris LANGRIDGE,ENG,2,Marcus ELLIS / Chris LANGRIDGE,2,12,21,16.0,21.0,,,12-21 16-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228704,2021-01-14,2021-01-14T00:00:00+00:00,MD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",ONG Yew Sin / TEO Ee Yi,Phillip CHEW / Ryan CHEW,84064,ONG Yew Sin,MAS,99066.0,TEO Ee Yi,MAS,36299,Phillip CHEW,USA,93167.0,Ryan CHEW,USA,1,ONG Yew Sin / TEO Ee Yi,2,21,12,21.0,7.0,,,21-12 21-7,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228707,2021-01-14,2021-01-14T00:00:00+00:00,MD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",Weeraphat PHAKJARUNG / Wongsathorn THONGKHAM,CHOI Sol Gyu / SEO Seung Jae,82770,Weeraphat PHAKJARUNG,THA,84421.0,Wongsathorn THONGKHAM,THA,67810,CHOI Sol Gyu,KOR,66513.0,SEO Seung Jae,KOR,2,CHOI Sol Gyu / SEO Seung Jae,2,9,21,12.0,21.0,,,9-21 12-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228709,2021-01-14,2021-01-14T00:00:00+00:00,MD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",Mathias CHRISTIANSEN / Niclas NOHR,GOH Sze Fei / Nur IZZUDDIN,99521,Mathias CHRISTIANSEN,DEN,64188.0,Niclas NOHR,DEN,90768,GOH Sze Fei,MAS,94814.0,Nur IZZUDDIN,MAS,2,GOH Sze Fei / Nur IZZUDDIN,2,19,21,10.0,21.0,,,19-21 10-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228713,2021-01-14,2021-01-14T00:00:00+00:00,MD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",Fajar ALFIAN / Muhammad Rian ARDIANTO,Leo Rolly CARNANDO / Daniel MARTHIN,88876,Fajar ALFIAN,INA,91130.0,Muhammad Rian ARDIANTO,INA,68633,Leo Rolly CARNANDO,INA,84786.0,Daniel MARTHIN,INA,2,Leo Rolly CARNANDO / Daniel MARTHIN,3,21,16,17.0,21.0,20.0,22.0,21-16 17-21 20-22,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228624,2021-01-14,2021-01-14T00:00:00+00:00,MS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",Anthony Sinisuka GINTING,Kunlavut VITIDSARN,95661,Anthony Sinisuka GINTING,INA,,,,64032,Kunlavut VITIDSARN,THA,,,,1,Anthony Sinisuka GINTING,2,21,16,21.0,19.0,,,21-16 21-19,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228625,2021-01-14,2021-01-14T00:00:00+00:00,MS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",Shesar Hiren RHUSTAVITO,CHOU Tien Chen,81887,Shesar Hiren RHUSTAVITO,INA,,,,34810,CHOU Tien Chen,TPE,,,,2,CHOU Tien Chen,2,16,21,19.0,21.0,,,16-21 19-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228628,2021-01-14,2021-01-14T00:00:00+00:00,MS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",WANG Tzu Wei,NG Ka Long Angus,87375,WANG Tzu Wei,TPE,,,,45171,NG Ka Long Angus,HKG,,,,2,NG Ka Long Angus,3,15,21,21.0,15.0,20.0,22.0,15-21 21-15 20-22,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228637,2021-01-14,2021-01-14T00:00:00+00:00,MS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",Viktor AXELSEN,Kantaphon WANGCHAROEN,25831,Viktor AXELSEN,DEN,,,,92508,Kantaphon WANGCHAROEN,THA,,,,1,Viktor AXELSEN,2,21,13,21.0,17.0,,,21-13 21-17,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228641,2021-01-14,2021-01-14T00:00:00+00:00,MS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",LEE Cheuk Yiu,LIEW Daren,94780,LEE Cheuk Yiu,HKG,,,,52864,LIEW Daren,MAS,,,,1,LEE Cheuk Yiu,2,21,14,21.0,17.0,,,21-14 21-17,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228648,2021-01-14,2021-01-14T00:00:00+00:00,MS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",Jonatan CHRISTIE,Jason Anthony HO-SHUE,73442,Jonatan CHRISTIE,INA,,,,93791,Jason Anthony HO-SHUE,CAN,,,,1,Jonatan CHRISTIE,2,21,10,21.0,9.0,,,21-10 21-9,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228652,2021-01-14,2021-01-14T00:00:00+00:00,MS,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",Khosit PHETPRADAB,Rasmus GEMKE,29449,Khosit PHETPRADAB,THA,,,,62855,Rasmus GEMKE,DEN,,,,2,Rasmus GEMKE,2,20,22,8.0,21.0,,,20-22 8-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228718,2021-01-14,2021-01-14T00:00:00+00:00,WD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",CHOW Mei Kuan / LEE Meng Yean,CHANG Ye Na / Hye Rin KIM,12411,CHOW Mei Kuan,MAS,93215.0,LEE Meng Yean,MAS,54361,CHANG Ye Na,KOR,57824.0,Hye Rin KIM,KOR,2,CHANG Ye Na / Hye Rin KIM,3,20,22,21.0,19.0,11.0,21.0,20-22 21-19 11-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228722,2021-01-14,2021-01-14T00:00:00+00:00,WD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",Jongkolphan KITITHARAKUL / Rawinda PRAJONGJAI,Emilie LEFEL / Anne TRAN,24686,Jongkolphan KITITHARAKUL,THA,84669.0,Rawinda PRAJONGJAI,THA,54079,Emilie LEFEL,FRA,98854.0,Anne TRAN,FRA,1,Jongkolphan KITITHARAKUL / Rawinda PRAJONGJAI,2,21,9,21.0,13.0,,,21-9 21-13,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228729,2021-01-14,2021-01-14T00:00:00+00:00,WD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",TAN Pearly / THINAAH Muralitharan,Alexandra BØJE / Mette POULSEN,85551,TAN Pearly,MAS,68628.0,THINAAH Muralitharan,MAS,88779,Alexandra BØJE,DEN,43761.0,Mette POULSEN,DEN,1,TAN Pearly / THINAAH Muralitharan,2,22,20,21.0,14.0,,,22-20 21-14,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
1228734,2021-01-14,2021-01-14T00:00:00+00:00,WD,4108,YONEX Thailand Open,HSBC BWF World Tour Super 1000,R16,False,"Bangkok, Thailand",KIM So Yeong / KONG Hee Yong,Chayanit CHALADCHALAM / Phataimas MUENWONG,55874,KIM So Yeong,KOR,71391.0,KONG Hee Yong,KOR,67168,Chayanit CHALADCHALAM,THA,56460.0,Phataimas MUENWONG,THA,1,KIM So Yeong / KONG Hee Yong,2,21,13,21.0,17.0,,,21-13 21-17,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4108&tmtType=0&isPara=false
